Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province
1.95,58.0,2.0,3.0,3.0,5.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
20.9,95.0,4.0,5.0,3.0,6.0,6.0,yes,no,Thanh Xuân, Hà Nội
7.4,40.0,3.0,5.0,5.0,7.0,4.5,yes,yes,Cầu Giấy, Hà Nội
14.5,42.0,4.0,5.0,6.0,6.0,3.8,no,no,Đống Đa, Hà Nội
16.9,65.0,8.0,8.0,6.0,8.0,4.5,yes,yes,Hoàng Mai, Hà Nội
6.95,72.0,3.0,2.0,4.0,5.0,5.0,yes,yes,Thủ Đức, Hồ Chí Minh
7.2,56.0,4.0,5.0,4.0,7.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
7.45,49.0,3.0,4.0,3.0,4.0,4.2,yes,yes,Bình Thạnh, Hồ Chí Minh
4.25,58.0,3.0,4.0,3.0,13.0,4.0,yes,yes,Nha Trang, Khánh Hòa
3.76,75.0,4.0,3.0,4.0,8.0,4.0,yes,yes,Quốc Oai, Hà Nội
7.5,54.0,4.0,4.0,4.0,8.0,6.0,yes,yes,Tân Phú, Hồ Chí Minh
10.0,38.0,4.0,5.0,5.0,4.0,4.0,yes,yes,Thanh Xuân, Hà Nội
3.23,50.0,3.0,3.0,3.0,3.0,4.84,yes,yes,Thanh Khê, Đà Nẵng
6.2,30.0,2.0,3.0,3.0,4.0,3.8,yes,yes,Quận 1, Hồ Chí Minh
9.5,36.0,2.0,2.0,3.0,3.0,5.5,yes,no,Cầu Giấy, Hà Nội
5.75,36.0,4.0,4.0,4.0,2.5,3.15,yes,yes,Long Biên, Hà Nội
18.5,84.0,5.0,4.0,4.0,4.0,3.6,yes,yes,Đống Đa, Hà Nội
4.0,35.0,4.0,4.0,5.0,3.0,4.0,yes,yes,Thanh Trì, Hà Nội
3.4,35.0,4.0,4.0,5.0,3.0,4.0,yes,yes,Thanh Trì, Hà Nội
6.0,35.0,3.0,4.0,5.0,4.0,4.3,yes,yes,Long Biên, Hà Nội
15.6,120.0,5.0,6.0,4.0,12.0,6.0,yes,yes,Thủ Đức, Hồ Chí Minh
0.98,75.0,2.0,2.0,1.0,2.0,5.0,yes,no,Yên Phong, Bắc Ninh
5.2,40.0,4.0,4.0,5.0,3.5,3.5,yes,no,Hoàng Mai, Hà Nội
7.49,46.8,4.0,3.0,3.0,5.0,4.6,yes,yes,Quận 6, Hồ Chí Minh
2.29,75.0,3.0,1.0,2.0,4.0,5.0,yes,yes,Thủ Dầu Một, Bình Dương
5.4,22.0,3.0,3.0,4.0,4.0,3.0,yes,yes,Hai Bà Trưng, Hà Nội
6.4,37.0,3.0,4.0,5.0,2.5,3.5,yes,yes,Ba Đình, Hà Nội
7.5,40.0,4.0,4.0,5.0,2.5,4.0,yes,yes,Bắc Từ Liêm, Hà Nội
6.6,100.0,2.0,2.0,2.0,6.0,5.0,yes,yes,Tân Phú, Hồ Chí Minh
12.5,75.0,2.0,2.0,3.0,10.0,5.2,yes,yes,Long Biên, Hà Nội
5.65,30.0,5.0,5.0,4.0,2.5,5.6,yes,no,Bắc Từ Liêm, Hà Nội
18.5,55.0,4.0,3.0,4.0,12.0,3.6,yes,yes,Ba Đình, Hà Nội
11.95,56.0,4.0,4.0,5.0,3.0,5.0,yes,yes,Ba Đình, Hà Nội
3.0,43.0,3.0,3.0,3.0,3.0,4.0,yes,yes,Quốc Oai, Hà Nội
7.95,30.0,4.0,5.0,5.0,2.0,4.5,yes,yes,Hai Bà Trưng, Hà Nội
5.2,50.0,3.0,3.0,2.0,3.0,4.0,yes,yes,Quận 6, Hồ Chí Minh
13.9,64.0,4.0,4.0,4.0,6.0,4.0,yes,yes,Bình Thạnh, Hồ Chí Minh
4.25,57.2,5.0,5.0,4.0,8.0,4.4,yes,yes,Quận 5, Hồ Chí Minh
1.7,25.0,2.0,2.0,2.0,2.0,5.85,yes,yes,Hồng Bàng, Hải Phòng
15.0,80.0,5.0,4.0,4.0,10.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
9.8,40.0,4.0,5.0,6.0,3.0,4.0,no,no,Thanh Xuân, Hà Nội
6.5,50.1,4.0,4.0,4.0,6.0,4.85,yes,yes,Nhà Bè, Hồ Chí Minh
7.9,42.0,4.0,3.0,4.0,3.0,4.0,yes,yes,Thanh Xuân, Hà Nội
9.5,60.0,4.0,4.0,4.0,6.0,4.6,yes,yes,Gò Vấp, Hồ Chí Minh
6.6,36.0,3.0,4.0,5.0,3.0,5.0,yes,yes,Thanh Xuân, Hà Nội
2.0,36.7,2.0,2.0,2.0,2.0,4.0,yes,yes,Nha Trang, Khánh Hòa
4.75,40.0,3.0,4.0,3.0,3.0,3.0,yes,yes,Tân Phú, Hồ Chí Minh
15.5,92.0,4.0,4.0,4.0,2.5,5.0,yes,no,Đống Đa, Hà Nội
13.8,38.0,3.0,4.0,5.0,3.0,4.0,yes,yes,Ba Đình, Hà Nội
2.1,45.0,2.0,2.0,2.0,2.8,2.8,yes,no,Kiến An, Hải Phòng
5.9,29.0,3.0,3.0,4.0,2.5,3.3,yes,yes,Tây Hồ, Hà Nội
5.1,51.0,4.0,4.0,3.0,5.0,4.5,yes,no,Thủ Đức, Hồ Chí Minh
7.95,40.0,4.0,4.0,5.0,2.5,3.7,yes,yes,Ba Đình, Hà Nội
10.5,46.0,2.0,3.0,3.0,4.0,3.0,yes,yes,Đống Đa, Hà Nội
6.2,33.0,3.0,3.0,4.0,3.0,4.0,yes,yes,Hà Đông, Hà Nội
1.5,14.0,2.0,1.0,3.0,7.0,4.0,no,yes,Tây Hồ, Hà Nội
3.45,75.0,3.0,3.0,3.0,4.0,5.0,yes,yes,Thủ Dầu Một, Bình Dương
6.79,64.0,4.0,5.0,4.0,6.0,6.0,yes,yes,Bình Tân, Hồ Chí Minh
5.4,34.0,3.0,3.0,5.0,3.0,3.4,yes,yes,Hà Đông, Hà Nội
6.0,30.0,3.0,4.0,5.0,3.0,6.0,yes,yes,Bắc Từ Liêm, Hà Nội
18.0,60.0,5.0,5.0,7.0,12.0,5.0,yes,yes,Hà Đông, Hà Nội
4.99,116.0,3.0,3.0,2.0,6.0,5.0,yes,no,Thủ Dầu Một, Bình Dương
9.5,56.0,4.0,6.0,5.0,7.0,5.6,yes,yes,Gò Vấp, Hồ Chí Minh
4.6,36.0,3.0,4.0,5.0,4.0,4.0,yes,no,Hoài Đức, Hà Nội
9.45,60.0,5.0,6.0,4.0,7.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
9.5,60.0,4.0,4.0,5.0,6.0,4.6,yes,yes,Gò Vấp, Hồ Chí Minh
8.7,53.0,4.0,3.0,4.0,5.0,4.3,yes,yes,Hà Đông, Hà Nội
3.37,20.0,5.0,4.0,6.0,2.0,3.6,no,yes,Hai Bà Trưng, Hà Nội
21.9,71.0,4.0,3.0,3.0,6.0,6.4,yes,yes,Đống Đa, Hà Nội
6.33,36.0,3.0,4.0,5.0,2.5,3.4,yes,yes,Đống Đa, Hà Nội
7.8,74.0,8.0,5.0,3.0,7.0,4.0,yes,yes,Tân Phú, Hồ Chí Minh
11.2,97.0,4.0,2.0,3.0,6.0,4.0,yes,no,Vũng Tàu, Bà Rịa Vũng Tàu
7.1,35.0,3.0,5.0,6.0,5.0,4.0,yes,yes,Long Biên, Hà Nội
7.0,74.0,3.0,3.0,2.0,3.0,4.2,yes,yes,Gò Vấp, Hồ Chí Minh
2.55,31.0,3.0,3.0,3.0,4.0,3.1,yes,yes,Quận 12, Hồ Chí Minh
4.8,49.6,2.0,2.0,2.0,5.0,4.0,yes,no,Bình Tân, Hồ Chí Minh
18.9,62.0,6.0,5.0,5.0,5.0,4.7,yes,yes,Cầu Giấy, Hà Nội
7.95,50.5,4.0,5.0,4.0,4.5,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
8.7,64.4,4.0,4.0,4.0,4.0,5.0,yes,yes,Quận 6, Hồ Chí Minh
4.5,105.0,4.0,3.0,2.0,7.0,5.0,yes,no,Hóc Môn, Hồ Chí Minh
12.9,53.0,5.0,4.0,6.0,5.0,4.5,yes,yes,Long Biên, Hà Nội
9.0,55.0,4.0,4.0,6.0,6.0,4.0,yes,yes,Long Biên, Hà Nội
6.5,93.0,3.0,3.0,2.0,5.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
11.5,110.0,4.0,3.0,3.0,10.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
7.5,36.0,3.0,4.0,6.0,3.0,3.6,yes,yes,Nam Từ Liêm, Hà Nội
2.55,41.0,4.0,4.0,4.0,6.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
7.8,46.0,5.0,5.0,3.0,4.0,3.3,yes,yes,Quận 5, Hồ Chí Minh
11.8,76.0,4.0,4.0,4.0,5.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
16.0,35.0,6.0,5.0,5.0,10.0,3.1,yes,yes,Tây Hồ, Hà Nội
25.0,95.0,5.0,4.0,5.0,8.0,5.5,yes,yes,Tây Hồ, Hà Nội
8.99,60.9,4.0,5.0,3.0,4.0,3.9,yes,no,Phú Nhuận, Hồ Chí Minh
5.5,35.0,4.0,4.0,5.0,3.5,4.0,no,yes,Bắc Từ Liêm, Hà Nội
5.3,76.0,2.0,2.0,2.0,4.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
5.2,80.0,3.0,3.0,3.0,5.5,5.0,yes,yes,Liên Chiểu, Đà Nẵng
4.9,28.8,3.0,3.0,2.0,3.0,3.4,yes,yes,Bình Thạnh, Hồ Chí Minh
4.95,52.0,2.0,3.0,2.0,5.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
6.9,64.0,5.0,5.0,4.0,4.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
22.5,61.0,4.0,4.0,5.0,10.0,5.0,yes,yes,Hoàng Mai, Hà Nội
17.5,64.0,5.0,5.0,4.0,3.0,5.0,yes,yes,Cầu Giấy, Hà Nội
5.2,35.0,3.0,4.0,5.0,2.0,4.8,yes,yes,Long Biên, Hà Nội
8.79,70.0,4.0,3.0,3.0,6.0,4.4,yes,yes,Quận 7, Hồ Chí Minh
6.43,36.0,3.0,4.0,5.0,3.0,4.0,yes,yes,Bắc Từ Liêm, Hà Nội
12.2,40.0,4.0,4.0,5.0,6.0,4.0,yes,yes,Đống Đa, Hà Nội
8.7,39.0,4.0,5.0,6.0,5.0,4.0,yes,yes,Thanh Trì, Hà Nội
17.5,85.0,3.0,4.0,4.0,8.0,6.0,yes,yes,Long Biên, Hà Nội
6.9,35.0,3.0,4.0,5.0,3.0,3.5,yes,yes,Hoàng Mai, Hà Nội
3.1,42.0,3.0,3.0,3.0,2.5,5.0,yes,no,Sơn Trà, Đà Nẵng
5.1,55.0,3.0,3.0,3.0,6.0,4.3,yes,yes,Tân Phú, Hồ Chí Minh
9.1,84.0,5.0,4.0,4.0,8.0,5.2,yes,yes,Tân Bình, Hồ Chí Minh
7.5,35.0,4.0,4.0,6.0,3.0,4.0,yes,yes,Thanh Xuân, Hà Nội
5.7,64.0,2.0,2.0,2.0,7.0,5.0,yes,yes,Tân Phú, Hồ Chí Minh
4.9,57.0,2.0,2.0,2.0,8.0,4.5,yes,yes,Thủ Đức, Hồ Chí Minh
7.2,29.0,4.0,5.0,5.0,6.0,3.1,yes,yes,Quận 3, Hồ Chí Minh
10.69,46.5,4.0,2.0,3.0,3.0,5.0,yes,yes,Long Biên, Hà Nội
4.1,29.0,4.0,3.0,4.0,2.0,3.5,yes,yes,Hoàng Mai, Hà Nội
9.7,92.0,4.0,4.0,3.0,5.0,6.0,no,yes,Sơn Trà, Đà Nẵng
6.56,38.0,3.0,4.0,5.0,4.0,5.0,yes,yes,Hà Đông, Hà Nội
7.6,31.0,3.0,4.0,5.0,2.0,3.9,yes,yes,Cầu Giấy, Hà Nội
2.55,73.3,3.0,1.0,2.0,7.0,5.7,yes,yes,Nha Trang, Khánh Hòa
8.8,46.0,3.0,2.0,2.0,8.0,3.5,yes,yes,Quận 1, Hồ Chí Minh
6.39,42.0,4.0,4.0,4.0,3.8,4.0,yes,yes,Hà Đông, Hà Nội
16.8,95.0,4.0,4.0,4.0,5.0,4.0,yes,yes,Phú Nhuận, Hồ Chí Minh
3.1,75.0,3.0,3.0,3.0,3.5,4.2,yes,yes,Kiến An, Hải Phòng
3.25,34.2,4.0,3.0,4.0,3.0,3.0,yes,no,Hà Đông, Hà Nội
3.35,40.0,3.0,3.0,4.0,5.0,3.2,yes,yes,Hồng Bàng, Hải Phòng
3.9,45.0,2.0,2.0,2.0,4.0,4.0,yes,yes,Quận 7, Hồ Chí Minh
5.4,30.0,3.0,3.0,5.0,3.0,4.0,yes,yes,Long Biên, Hà Nội
4.6,40.0,5.0,3.0,4.0,3.0,4.0,yes,yes,Hoài Đức, Hà Nội
4.55,40.8,2.0,2.0,2.0,3.0,4.0,no,no,Quận 3, Hồ Chí Minh
3.25,42.0,7.0,7.0,4.0,2.0,4.6,yes,yes,Thanh Xuân, Hà Nội
4.6,33.0,4.0,4.0,5.0,5.0,3.8,yes,no,Nam Từ Liêm, Hà Nội
15.3,50.0,6.0,8.0,6.0,5.0,4.5,yes,yes,Đống Đa, Hà Nội
24.0,50.0,5.0,7.0,7.0,4.0,5.0,no,no,Tây Hồ, Hà Nội
7.15,44.0,4.0,3.0,4.0,5.0,6.0,yes,yes,Gò Vấp, Hồ Chí Minh
23.8,52.0,4.0,5.0,5.0,8.0,5.0,yes,yes,Ba Đình, Hà Nội
15.5,66.0,7.0,5.0,6.0,4.0,6.0,yes,no,Đống Đa, Hà Nội
6.8,52.0,4.0,4.0,4.0,3.0,5.0,yes,yes,Bắc Từ Liêm, Hà Nội
3.3,51.0,4.0,4.0,4.0,2.7,3.5,yes,yes,Chương Mỹ, Hà Nội
16.1,68.0,6.0,5.0,5.0,3.0,4.5,yes,no,Đống Đa, Hà Nội
5.7,60.0,4.0,3.0,3.0,8.0,4.0,no,no,Bình Tân, Hồ Chí Minh
4.9,121.3,2.0,2.0,1.0,4.0,5.0,yes,yes,Ninh Kiều, Cần Thơ
3.95,54.0,2.0,2.0,2.0,12.0,5.0,yes,yes,Ninh Kiều, Cần Thơ
5.85,52.0,4.0,3.0,3.0,6.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
18.6,65.0,5.0,5.0,6.0,4.0,4.0,yes,yes,Đống Đa, Hà Nội
11.5,52.0,4.0,5.0,7.0,3.0,4.5,yes,yes,Long Biên, Hà Nội
20.5,70.0,4.0,6.0,7.0,6.0,5.5,yes,yes,Long Biên, Hà Nội
17.9,50.0,4.0,5.0,4.0,6.0,4.0,yes,yes,Đống Đa, Hà Nội
7.7,82.0,4.0,4.0,3.0,8.0,6.2,yes,yes,Vũng Tàu, Bà Rịa Vũng Tàu
11.5,84.0,5.0,6.0,4.0,8.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
8.35,41.5,5.0,4.0,4.0,4.5,4.0,yes,yes,Thanh Trì, Hà Nội
3.2,20.0,3.0,3.0,4.0,2.0,3.0,yes,yes,Hai Bà Trưng, Hà Nội
5.19,88.0,4.0,5.0,4.0,7.0,4.3,yes,no,Quận 12, Hồ Chí Minh
7.25,76.0,5.0,6.0,4.0,8.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
9.95,42.3,6.0,6.0,5.0,5.0,4.0,yes,yes,Quận 10, Hồ Chí Minh
6.5,32.0,4.0,3.0,4.0,4.0,5.0,yes,yes,Hà Đông, Hà Nội
7.0,38.0,4.0,4.0,5.0,2.5,3.9,yes,yes,Hà Đông, Hà Nội
2.2,38.2,1.0,1.0,1.0,7.0,3.1,yes,yes,Quận 11, Hồ Chí Minh
2.8,48.0,3.0,3.0,2.0,4.0,4.0,yes,yes,Quận 5, Hồ Chí Minh
5.5,30.0,3.0,4.0,4.0,3.0,3.5,yes,yes,Hoàng Mai, Hà Nội
1.95,54.0,2.0,1.0,2.0,3.5,6.0,yes,yes,Hóc Môn, Hồ Chí Minh
13.88,65.0,4.0,4.0,6.0,3.0,4.0,yes,yes,Thanh Xuân, Hà Nội
1.99,25.0,2.0,2.0,2.0,4.0,4.0,yes,yes,Tân Phú, Hồ Chí Minh
6.2,61.0,3.0,2.0,2.0,6.0,3.7,yes,no,Quận 8, Hồ Chí Minh
4.6,90.0,4.0,4.0,2.0,5.0,5.0,yes,yes,Thủ Đức, Hồ Chí Minh
5.45,35.0,4.0,3.0,6.0,10.0,4.0,yes,yes,Thanh Trì, Hà Nội
3.59,61.0,3.0,4.0,3.0,4.0,3.5,yes,yes,Liên Chiểu, Đà Nẵng
10.6,61.0,4.0,2.0,2.0,6.0,4.0,yes,yes,Quận 2, Hồ Chí Minh
4.8,84.0,2.0,2.0,1.0,5.0,5.0,yes,no,Quận 12, Hồ Chí Minh
13.0,106.0,2.0,1.0,1.0,6.0,5.0,yes,no,Bình Thạnh, Hồ Chí Minh
7.0,36.0,3.0,4.0,5.0,3.0,3.5,yes,yes,Long Biên, Hà Nội
12.2,121.0,4.0,4.0,3.0,5.0,6.0,yes,yes,Gò Vấp, Hồ Chí Minh
7.5,72.0,2.0,2.0,2.0,7.0,4.5,yes,yes,Gò Vấp, Hồ Chí Minh
9.55,54.0,5.0,5.0,5.0,5.0,4.0,yes,no,Bình Thạnh, Hồ Chí Minh
3.22,72.0,4.0,3.0,2.0,6.0,5.0,yes,yes,Bình Thạnh, Hồ Chí Minh
15.5,75.0,3.0,3.0,5.0,7.0,5.0,yes,yes,Long Biên, Hà Nội
8.5,56.0,5.0,6.0,4.0,5.0,4.0,yes,yes,Quận 8, Hồ Chí Minh
5.2,52.0,2.0,3.0,2.0,2.0,4.0,yes,yes,Quận 7, Hồ Chí Minh
19.5,42.0,5.0,6.0,6.0,4.5,4.2,yes,no,Ba Đình, Hà Nội
6.9,28.0,3.0,3.0,3.0,5.0,5.0,yes,yes,Đống Đa, Hà Nội
6.8,90.0,4.0,5.0,3.0,4.0,3.5,yes,yes,Quận 7, Hồ Chí Minh
5.9,60.0,2.0,2.0,2.0,4.0,4.0,yes,no,Tân Bình, Hồ Chí Minh
8.3,84.0,4.0,4.0,2.0,7.0,5.1,yes,yes,Tân Phú, Hồ Chí Minh
9.7,60.0,3.0,3.0,3.0,6.0,3.8,yes,no,Tân Bình, Hồ Chí Minh
20.0,78.0,4.0,5.0,4.0,3.4,4.7,yes,yes,Tây Hồ, Hà Nội
8.9,55.0,4.0,4.0,4.0,5.0,5.0,yes,yes,Tân Bình, Hồ Chí Minh
18.0,70.0,8.0,5.0,4.0,12.0,6.0,yes,yes,Hoàng Mai, Hà Nội
6.7,80.0,3.0,3.0,3.0,7.5,5.0,yes,yes,Sơn Trà, Đà Nẵng
7.9,92.0,4.0,3.0,3.0,7.5,4.6,yes,yes,Sơn Trà, Đà Nẵng
3.5,77.0,3.0,2.0,2.0,6.0,6.0,yes,yes,Biên Hòa, Đồng Nai
3.2,86.0,2.0,1.0,1.0,6.0,5.0,yes,no,Phú Xuyên, Hà Nội
4.5,100.0,3.0,2.0,2.0,7.5,5.0,yes,no,Ngũ Hành Sơn, Đà Nẵng
9.5,40.0,4.0,4.0,6.0,3.0,3.6,yes,yes,Ba Đình, Hà Nội
9.5,40.0,4.0,5.0,6.0,2.6,3.6,yes,no,Ba Đình, Hà Nội
4.6,30.0,3.0,4.0,5.0,4.0,3.5,yes,yes,Nam Từ Liêm, Hà Nội
2.79,83.8,4.0,2.0,2.0,6.0,5.0,yes,yes,Tân Uyên, Bình Dương
5.5,42.5,4.0,4.0,5.0,2.0,5.0,yes,yes,Long Biên, Hà Nội
9.5,54.0,4.0,3.0,4.0,6.0,3.4,yes,no,Tân Bình, Hồ Chí Minh
21.0,102.0,6.0,5.0,3.0,6.0,5.6,yes,no,Thanh Xuân, Hà Nội
5.75,52.0,4.0,3.0,3.0,8.0,4.0,yes,no,Bình Tân, Hồ Chí Minh
3.65,32.0,4.0,3.0,4.0,2.0,3.4,yes,yes,Hoài Đức, Hà Nội
8.65,57.0,7.0,7.0,5.0,2.0,3.9,yes,yes,Hoàng Mai, Hà Nội
5.2,64.0,4.0,5.0,3.0,7.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
6.59,37.9,4.0,4.0,4.0,3.9,4.39,yes,no,Bắc Từ Liêm, Hà Nội
13.2,55.0,3.0,3.0,4.0,8.0,5.5,yes,yes,Bắc Từ Liêm, Hà Nội
17.0,50.0,6.0,6.0,5.0,4.0,5.0,yes,yes,Bắc Từ Liêm, Hà Nội
5.18,38.0,4.0,3.0,4.0,2.0,4.2,yes,yes,Hoàng Mai, Hà Nội
4.19,47.0,3.0,2.0,2.0,6.0,4.0,yes,no,Bình Tân, Hồ Chí Minh
1.75,30.0,2.0,2.0,2.0,3.0,3.0,yes,no,Hóc Môn, Hồ Chí Minh
5.15,54.0,4.0,5.0,3.0,5.0,4.0,yes,yes,Quận 12, Hồ Chí Minh
2.65,58.4,2.0,3.0,1.0,5.0,4.1,yes,yes,Nha Trang, Khánh Hòa
9.3,65.0,6.0,7.0,5.0,5.0,4.8,yes,no,Tân Bình, Hồ Chí Minh
16.8,55.0,4.0,5.0,5.0,4.5,4.0,yes,yes,Hoàng Mai, Hà Nội
3.55,30.0,4.0,3.0,4.0,2.0,5.0,yes,yes,Hoài Đức, Hà Nội
10.5,40.0,5.0,5.0,5.0,5.0,3.7,yes,yes,Thanh Trì, Hà Nội
14.8,43.0,3.0,4.0,5.0,4.0,3.5,yes,yes,Hai Bà Trưng, Hà Nội
2.8,73.0,3.0,2.0,2.0,6.0,6.0,yes,no,Biên Hòa, Đồng Nai
6.0,60.0,4.0,3.0,3.0,4.0,4.0,yes,no,Phú Nhuận, Hồ Chí Minh
3.25,69.0,5.0,3.0,3.0,6.0,6.0,yes,no,Biên Hòa, Đồng Nai
13.0,48.0,5.0,5.0,7.0,2.0,4.8,yes,yes,Tây Hồ, Hà Nội
10.7,61.0,3.0,4.0,5.0,5.0,4.5,no,yes,Long Biên, Hà Nội
25.3,88.0,5.0,5.0,8.0,5.0,5.0,yes,yes,Long Biên, Hà Nội
7.2,43.0,3.0,5.0,6.0,2.6,5.1,yes,yes,Long Biên, Hà Nội
24.3,92.0,5.0,6.0,8.0,5.0,5.0,yes,yes,Long Biên, Hà Nội
9.8,50.0,5.0,5.0,6.0,8.0,4.0,yes,yes,Long Biên, Hà Nội
7.25,35.0,4.0,4.0,5.0,3.5,3.3,yes,yes,Nam Từ Liêm, Hà Nội
5.5,90.0,5.0,4.0,3.0,8.0,4.5,yes,yes,Dĩ An, Bình Dương
10.3,69.0,4.0,4.0,5.0,4.0,4.5,yes,no,Thanh Trì, Hà Nội
4.65,43.9,2.0,3.0,2.0,4.0,3.5,yes,yes,Nhà Bè, Hồ Chí Minh
11.0,51.0,3.0,4.0,5.0,4.0,5.0,yes,no,Thanh Xuân, Hà Nội
16.0,84.0,5.0,4.0,4.0,12.0,4.2,yes,no,Quận 2, Hồ Chí Minh
7.9,57.0,2.0,2.0,3.0,1.5,5.6,yes,yes,Ba Đình, Hà Nội
1.55,71.6,3.0,2.0,2.0,5.0,6.0,yes,yes,Diên Khánh, Khánh Hòa
4.15,50.0,2.0,2.0,2.0,11.0,4.53,no,yes,Quận 12, Hồ Chí Minh
4.25,48.0,3.0,3.0,3.0,3.5,4.0,yes,yes,Quận 12, Hồ Chí Minh
14.5,60.0,4.0,4.0,4.0,7.0,4.0,yes,yes,Phú Nhuận, Hồ Chí Minh
6.7,30.0,3.0,3.0,3.0,4.0,4.0,yes,yes,Hà Đông, Hà Nội
2.4,69.2,2.0,1.0,1.0,4.0,4.5,yes,yes,Nha Trang, Khánh Hòa
6.3,31.0,3.0,4.0,5.0,2.0,5.0,yes,no,Long Biên, Hà Nội
22.5,112.0,8.0,8.0,6.0,6.0,5.0,yes,yes,Long Biên, Hà Nội
18.7,52.0,4.0,4.0,4.0,6.0,4.1,yes,yes,Cầu Giấy, Hà Nội
3.09,90.0,3.0,2.0,1.0,7.0,5.0,yes,no,Biên Hòa, Đồng Nai
5.9,50.0,5.0,4.0,5.0,11.0,4.0,yes,yes,Hồng Bàng, Hải Phòng
7.0,32.0,5.0,4.0,4.0,5.0,3.0,yes,yes,Quận 10, Hồ Chí Minh
3.35,26.0,2.0,2.0,2.0,3.0,3.44,yes,yes,Quận 4, Hồ Chí Minh
5.6,59.0,3.0,3.0,3.0,6.0,4.0,yes,no,Quận 9, Hồ Chí Minh
5.5,100.0,2.0,2.0,1.0,5.0,4.0,yes,no,Quận 12, Hồ Chí Minh
18.0,60.7,3.0,3.0,4.0,3.5,3.61,yes,yes,Ba Đình, Hà Nội
12.46,75.0,4.0,4.0,4.0,5.0,4.5,yes,yes,Hoàng Mai, Hà Nội
3.99,70.0,2.0,2.0,1.0,4.0,5.0,yes,yes,Quận 12, Hồ Chí Minh
3.55,120.0,3.0,2.0,1.0,13.0,6.0,yes,yes,Nha Trang, Khánh Hòa
7.7,36.0,3.0,4.0,5.0,4.0,3.5,yes,yes,Nam Từ Liêm, Hà Nội
3.9,102.0,4.0,3.0,2.0,5.0,6.0,yes,no,Hóc Môn, Hồ Chí Minh
1.28,53.1,2.0,1.0,1.0,4.4,6.01,yes,no,Diên Khánh, Khánh Hòa
5.1,96.0,4.0,4.0,2.0,8.0,6.0,yes,yes,Hóc Môn, Hồ Chí Minh
4.64,125.0,5.0,5.0,1.0,10.0,5.0,yes,yes,Hóc Môn, Hồ Chí Minh
11.9,50.0,4.0,4.0,4.0,4.0,4.0,yes,yes,Hà Đông, Hà Nội
7.2,85.0,4.0,5.0,4.0,8.0,4.2,yes,yes,Hải An, Hải Phòng
7.6,54.1,3.0,1.0,3.0,3.0,4.0,yes,no,Gò Vấp, Hồ Chí Minh
8.5,51.0,4.0,4.0,3.0,3.0,6.0,yes,yes,Nam Từ Liêm, Hà Nội
18.6,50.0,4.0,5.0,7.0,3.0,4.0,yes,yes,Thanh Xuân, Hà Nội
6.7,30.0,2.0,4.0,5.0,3.0,4.5,yes,yes,Ba Đình, Hà Nội
8.2,68.0,4.0,3.0,3.0,8.0,4.0,yes,yes,Quận 8, Hồ Chí Minh
18.8,57.0,4.0,4.0,5.0,10.0,4.0,yes,yes,Hai Bà Trưng, Hà Nội
11.94,52.0,5.0,4.0,4.0,6.0,4.0,yes,no,Hà Đông, Hà Nội
6.95,40.0,5.0,4.0,5.0,2.0,4.0,yes,yes,Hoàng Mai, Hà Nội
4.3,36.0,2.0,2.0,2.0,2.5,3.6,yes,yes,Quận 7, Hồ Chí Minh
3.5,45.0,3.0,3.0,3.0,5.0,4.0,yes,yes,Chương Mỹ, Hà Nội
2.42,73.4,2.0,2.0,1.0,3.0,4.6,yes,yes,Nha Trang, Khánh Hòa
6.5,44.0,4.0,4.0,3.0,6.0,4.0,yes,yes,Quận 6, Hồ Chí Minh
5.3,38.0,4.0,3.0,4.0,3.0,3.5,yes,no,Bắc Từ Liêm, Hà Nội
11.0,55.0,4.0,3.0,3.0,2.0,6.0,yes,no,Cầu Giấy, Hà Nội
4.6,30.0,4.0,4.0,5.0,3.0,4.0,yes,yes,Thanh Trì, Hà Nội
12.8,66.0,6.0,4.0,4.0,4.0,5.5,yes,yes,Cầu Giấy, Hà Nội
4.8,38.0,3.0,3.0,5.0,3.0,4.0,yes,yes,Hoàng Mai, Hà Nội
21.0,55.0,4.0,5.0,5.0,6.0,4.6,yes,yes,Cầu Giấy, Hà Nội
18.0,50.0,4.0,4.0,5.0,6.0,4.0,yes,yes,Cầu Giấy, Hà Nội
10.0,64.0,4.0,5.0,3.0,12.0,4.0,yes,yes,Bình Thạnh, Hồ Chí Minh
